returnOnEquity,Debt to Equity,PE ratio,Revenue Growth,operatingProfitMargin,Class
-0.3993,0.483,0.0,0.0,1.0,1
0.1025,0.0907,20.8219,0.3791,1.0,0
0.1388,0.0196,9.7605,-0.0012,1.0,1
0.1165,0.4427,15.02,0.0769,1.0,1
-0.4811,1.0122,0.0,0.0669,1.0,0
0.1175,0.192,12.3647,0.1998,1.0,1
-0.0881,0.8028,0.0,-0.068,1.0,1
-0.5534,0.0,0.0,0.0739,1.0,1
0.103,0.0045,22.6276,-0.0807,1.0,1
0.1119999999999999,1.3317,11.17,0.0969,1.0,1
0.096,0.0,13.2653,-0.002,1.0,1
0.0856,0.4638,28.9124,0.0385,1.0,1
0.037,0.4003,29.6971,0.0198,1.0,0
0.1328,0.0,25.6218,-0.0366,1.0,1
-0.1499,0.3838,0.0,-0.3243,1.0,0
-0.3353,0.511,0.0,-0.1138,1.0,1
-0.354,0.0,0.0,0.0953,1.0,0
-3.9846,3.8402,0.0,0.2291,1.0,1
0.0942,0.4255,10.8069,0.1136,1.0,1
0.2333,0.2277,11.2857,0.0956,1.0,0
0.1351,1.8681,9.3667,0.1559,1.0,1
0.1194,0.0117,22.8762,0.2892,1.0,0
-1.202,0.0,0.0,0.0,1.0,0
-0.052,-1.9406,2.2515,-0.126,1.0,1
0.0601,0.6406,15.5747,-0.0199,1.0,1
-0.1444,0.0018,0.0,0.0552,1.0,1
-0.107,0.0964,0.0,-0.1537,1.0,0
0.0895,2.8434,6.0035,-0.0381,1.0,1
0.0961,0.3297,11.5664,0.0054,1.0,1
0.2784,-2.9193,0.0,-0.048,1.0,0
0.8944,0.0,0.8963,0.3625,1.0,1
1.6318,0.0,3.9619,0.1327,1.0,1
-0.0953,0.0014,0.0,-0.1551,1.0,0
-0.1349,0.1066,0.0,0.0528,1.0,1
0.1337,0.2793,26.4545,0.05,1.0,1
0.0176,0.2983,160.6444,0.0859,1.0,1
0.1928,0.0,18.226,-0.051,1.0,0
0.03,0.2103,57.5,0.1466,1.0,0
0.1038,0.8170000000000001,36.6282,0.0215,1.0,1
0.0997,1.2837,10.7531,0.1226,1.0,1
-0.2884,0.317,0.0,0.2787,1.0,1
-0.6068,0.0,0.0,0.0,1.0,1
0.085,0.8406,10.0121,0.1123,1.0,1
0.4408,0.3305,11.0984,0.1342,1.0,1
0.0719,0.3187,10.7786,0.1564,1.0,1
0.2385,0.0,4.2994,0.0194,1.0,1
-0.8045,0.0,0.0,-0.0202,1.0,0
0.1213,0.2897,19.014,0.1252,1.0,1
0.0584,0.457,18.5583,0.4151,1.0,1
-0.2868,0.0029,0.0,-0.6466,1.0,0
0.0197,0.0019,34.7119,0.026,1.0,1
0.1329,1.8965,13.9165,0.0712,1.0,1
-0.6369,0.2006,0.0,1.0949,1.0,0
-0.0383,2.2298,0.0,0.0149,1.0,0
0.0907,2.7187,9.6593,0.1928,1.0,1
0.0736,0.5442,0.5103,0.0301,1.0,1
-0.0054,0.0,0.0,-0.0099,1.0,0
0.0531,0.3903,13.4315,0.3706,1.0,1
0.1847,0.0,13.0192,0.3176,1.0,1
0.1491,0.9176,7.9534,0.0211,1.0,1
0.1382,0.5305,12.3333,0.0844,1.0,1
0.3295,1.5886,4.3603,0.1307,1.0,0
0.1479,0.0036,18.8875,0.0653,1.0,1
0.1052,0.1573,10.5658,0.0759,1.0,1
-0.3429,0.0,0.0,-0.5720000000000001,1.0,0
0.0272,1.1923,90.0,0.9066,1.0,0
0.2104,0.0,12.125,1.1840000000000002,1.0,0
-1.1799,0.1593,0.0,0.1256,1.0,0
0.0694,0.3395,29.2895,0.027,1.0,1
0.0871,1.0613,13.2582,0.0224,1.0,1
-0.0447,0.0904,0.0,0.1348,1.0,1
-0.1327,2.0742,0.0,0.9952,1.0,0
-1.0877,-5.0162,21.087,0.0347,1.0,1
-0.5539,0.0145,0.0,0.0,1.0,1
-0.6275,0.0,0.0,-0.3563,1.0,0
-0.1031,1.0286,0.0,-0.1429,1.0,0
0.1888,0.0,4.6972,-0.0292,1.0,0
0.1713,0.3179,5.382999999999999,0.1249,1.0,1
0.047,0.0443,23.8857,0.0329,1.0,0
0.1486,0.0,33.8158,0.3602,1.0,0
-0.5696,0.4514,0.0,0.0,1.0,1
0.1684,0.0,62.2565,0.4148,1.0,1
0.1278,1.676,7.9653,0.2749,1.0,1
0.2865,0.7007,2.3774,0.1714,1.0,1
0.4919,0.3383,7.3333,1.853,1.0,0
-0.5034,3.2312,0.0,-0.0205,1.0,0
-0.0289,1.8312,0.0,0.0396,1.0,0
-0.1923,0.0033,0.0,-0.3914,1.0,0
0.1365,0.0014,26.9404,0.0498,1.0,1
0.1416,0.2868,27.6911,0.0766,1.0,1
0.105,0.5206,11.8239,0.0535,1.0,1
0.1748,0.1013,26.9457,0.1252,1.0,1
-0.3235,-2.0728,31.1444,0.0643,1.0,1
0.1098,6.8005,16.5563,-0.0612,1.0,1
0.1087,0.3927,12.3866,0.1114,1.0,1
0.2556,1.0149,15.1172,0.0502,1.0,0
0.1157,0.327,10.7974,0.0933,1.0,1
0.1937,0.0,11.7423,0.1313,1.0,1
0.0996,0.6039,11.6452,0.0742,1.0,1
0.0731,0.0,17.4222,0.0436,1.0,0
0.3385,0.0,12.8158,-0.1599,1.0,1
-0.3417,0.035,0.0,0.1054,1.0,0
-0.0217,0.4966,0.0,0.036,1.0,1
-0.0241,0.0,0.0,0.9518,1.0,1
0.0763,0.3516,23.4118,0.0833,1.0,1
-0.0731,0.5618,0.0,0.1323,1.0,1
0.1387,0.044,6.752999999999999,0.292,1.0,1
0.1126,0.0,14.2692,0.059,1.0,0
0.0695,0.1756,117.7941,0.5962,1.0,0
-0.2148,0.0,0.0,-0.3873,1.0,1
-0.0766,0.0,0.0,0.1689,1.0,1
0.0465,2.2851,19.9156,0.0771,1.0,0
-1.7882,0.1278,0.0,0.2254,1.0,0
0.3329,0.7125,14.7547,0.0033,1.0,0
-0.1032,2.2403,0.0,0.1147,1.0,0
0.1231,0.2323,16.0331,0.0752,1.0,0
-0.3077,0.4204,0.0,0.2775,1.0,1
0.0747,1.2759,17.5887,0.3198,1.0,0
0.1784,0.001,17.8152,0.0167,1.0,1
0.0983,0.2888,15.6111,0.1159,1.0,0
0.0929,0.0524,11.1435,0.2965,1.0,1
0.0851,0.0037,26.0,0.0865,1.0,0
0.1266,2.3332,7.9373,0.1257,1.0,1
-0.7925,0.0004,0.0,0.8619,1.0,1
0.094,1.3916,22.7085,0.0933,1.0,1
0.0692,1.1276,17.614,0.0122,1.0,0
0.11,0.9855,4.8373,0.2889,1.0,1
0.1397,0.3419,15.102,0.0358,1.0,1
-0.0144,1.1442,0.0,-0.0036,1.0,0
0.1241,1.1537,9.1309,0.2724,1.0,1
-0.013,0.9388,0.0,0.4111,1.0,1
-0.2359,0.0,0.0,0.0882,1.0,0
0.1015,0.0,52.5882,0.0589,1.0,0
0.1532,0.4989,11.5851,0.0832,1.0,1
0.0932,1.5343,11.8089,0.2372,1.0,1
-0.2642,0.0,0.0,0.374,1.0,0
0.0601,2.2402,23.6667,0.3129,1.0,1
0.3411,4.2124,3.5333,0.4778,1.0,0
-0.0398,1.0246,0.0,-0.0714,1.0,0
0.1529,2.3165,9.2613,0.0281,1.0,0
0.108,1.1956,11.3525,0.1633,1.0,1
-1.1474,0.0,0.0,0.0,1.0,1
-0.0536,1.6508,0.0,-0.0554,1.0,1
-0.7059,0.0,0.0,-0.6189,1.0,0
0.0249,0.4896,70.2668,-0.0031,1.0,1
0.093,0.1636,12.6722,0.0402,1.0,0
0.0852,2.0580000000000003,12.3043,-0.1158,1.0,1
0.1564,1.2033,25.9826,0.2325,1.0,1
0.1201,4.1895,7.3067,0.1311,1.0,1
0.1001,1.0629,12.8744,-0.015,1.0,1
0.0526,1.6541,24.2188,0.0382,1.0,1
0.0237,0.3249,27.6957,0.0326,1.0,0
0.1257,0.1146,15.0,0.0372,1.0,1
0.0769,0.733,12.6166,0.1944,1.0,1
-0.1088,0.0,0.0,0.0275,1.0,1
0.0141,2.6762,143.9839,0.0631,1.0,0
-0.5194,0.0,0.0,2.8119,1.0,0
0.0758,1.9361,8.8485,0.1255,1.0,1
-0.5799,0.0102,0.0,4.5811,1.0,0
0.0978,1.6381,53.84,0.1622,1.0,1
2.0594,0.0,0.0,-0.1194,1.0,0
0.0686,0.1422,14.6053,-0.0679,1.0,0
0.1098,1.0479,7.2143,-0.0336,1.0,1
0.1037,0.0,4.1026,1.2148,1.0,0
0.1057,0.0323,5.1944,0.3068,1.0,1
-0.7124,0.501,0.0,0.3751,1.0,0
0.4194,0.5557,38.1613,0.0736,1.0,1
0.0837,1.4104,10.2647,0.1971,1.0,1
-0.375,0.0,0.0,0.0417,1.0,1
-0.0093,1.8204,0.0,0.059,1.0,0
0.0933,0.6128,27.4047,0.0561,1.0,1
-0.9165,0.0,0.0,0.0,1.0,0
0.0889,1.9531,10.5305,0.006,1.0,1
-1.0409,0.8340000000000001,0.0,-0.0041,1.0,0
-0.0497,0.0678,0.0,-0.0126,1.0,1
-0.1109,2.1468,0.0,0.0322,1.0,1
-0.9962,1.5515,0.0,0.1269,1.0,0
0.2297,1.1881,4.9808,-0.0667,1.0,1
0.0924,0.3664,19.5635,0.0666,1.0,0
-0.6577,0.0,0.0,-0.253,1.0,0
-0.9495,0.6744,0.0,0.4546,1.0,1
0.0996,0.0284,14.5124,0.0515,1.0,0
0.2715,1.4118,3.6938,0.3133,1.0,0
0.1034,4.8691,8.0459,-0.1362,1.0,0
-1.995,0.7355,0.0,-0.3411,1.0,1
0.0516,0.3637,28.125,0.1519,1.0,0
-0.457,0.0,0.0,-0.3338,1.0,0
0.0964,1.1551,8.327,0.1669,1.0,1
0.2616,0.8246,25.5833,0.0746,1.0,1
0.0774,0.0371,3.7241,-0.0145,1.0,1
-0.0385,0.2208,0.0,-0.252,1.0,1
0.0875,1.4351,2.8485,0.1985,1.0,1
0.3269,0.4534,10.6027,0.4187,1.0,0
0.1584,0.6612,10.5754,0.0416,1.0,1
0.0969,0.069,12.1742,0.0697,1.0,1
0.0729,0.0,15.5467,0.107,1.0,1
0.0253,0.0,45.25,-0.0742,1.0,1
0.0992,0.0449,9.4381,1.5604,1.0,1
0.0349,0.3304,61.0,0.2264,1.0,0
0.2773,0.0,20.3735,0.1171,1.0,0
0.1258,0.7559,11.1095,0.0882,1.0,0
-0.0465,0.4938,0.0,0.1383,1.0,1
-0.5659,0.7314,0.0,0.0953,1.0,0
0.0637,1.4561,22.3588,-0.0303,1.0,0
0.0859,0.1262,57.1429,0.1635,1.0,0
0.1397,0.0,16.6608,0.2251,1.0,1
0.0757,1.1439,11.1053,-0.0022,1.0,0
0.1502,1.9747,10.047,0.196,1.0,0
0.0472,0.0,19.4286,0.1796,1.0,1
-1.0136,0.0,0.0,0.8766,1.0,0
0.166,0.0668,10.625,-0.0858,1.0,0
-0.0798,0.3928,0.0,0.1201,1.0,0
0.071,0.0,25.8538,-0.0693,1.0,1
0.07,0.286,21.1467,0.0818,1.0,1
0.0994,0.4077,12.1485,0.1573,1.0,1
0.0319,1.5486,44.0418,0.0619,1.0,1
0.1218,1.3155,34.8693,0.0534,1.0,1
-0.0652,0.1361,0.0,0.0815,1.0,1
-1.1167,1.3774,0.0,0.1658,1.0,0
0.1043,0.4876,16.6167,0.2228,1.0,1
0.1398,0.5902,10.6458,0.0092,1.0,1
-0.0813,0.0074,0.0,-0.2282,1.0,0
0.162,0.4714,14.9468,0.2306,1.0,1
-0.3991,0.1009999999999999,0.0,2.6896,1.0,0
0.0644,0.5538,32.6393,0.0954,1.0,1
0.0304,0.3481,68.1429,-0.0061,1.0,1
0.1092,0.0882,14.3744,0.0539,1.0,0
0.1259,0.9598,5.5171,0.1653,1.0,1
0.2085,0.0,16.7163,0.0141,1.0,1
0.19,0.0,18.4444,0.0792,1.0,1
0.0285,0.1308,57.6855,-0.0623,1.0,0
0.1165,1.2999,7.8963,0.3435,1.0,1
-0.0572,0.0,0.0,0.2242,1.0,1
0.086,0.2028,7.75,0.1285,1.0,0
-1.0205,0.8988,0.0,0.1559,1.0,1
0.0192,0.3376,61.5833,0.0965,1.0,1
0.0688,0.0,26.3158,-0.1418,1.0,0
-0.0818,0.6929,0.0,-0.0664,1.0,1
1.0452,1.2063,4.9207,0.9274,1.0,0
0.0793,2.6269,12.1203,0.4904,1.0,1
0.0226,1.2125,33.1034,0.1424,1.0,1
0.1283,0.8126,16.925,-0.0126,1.0,1
0.1091,0.0,20.5123,-0.0309,1.0,0
-0.0237,0.0053,0.0,0.1334,1.0,1
0.1024,2.1375,19.226,0.0267,1.0,0
-2.5631,0.0,0.0,0.066,1.0,0
-0.42,1.7715,0.0,0.2498,1.0,0
0.0682,1.8308,35.087,0.1798,1.0,1
-0.0219,0.3075,0.0,-0.0076,1.0,1
0.0916,0.0,27.1373,0.0139999999999999,1.0,1
-0.6929,0.0,0.0,0.0,1.0,1
-0.0439,0.0567,0.0,0.1911,1.0,1
-0.9349,0.0361,0.0,0.2989,1.0,0
-0.3625,2.1708,0.0,-0.018,1.0,1
-0.2479,0.3831,0.0,0.6418,1.0,1
-0.0556,3.1817,0.0,0.0788,1.0,1
-0.1813,2.7728,0.0,-0.0137,1.0,1
0.0101,0.1569,103.625,0.294,1.0,0
-0.0252,0.3197,0.0,0.0937,1.0,1
-0.3923,8.5635,0.0,0.1226,1.0,1
-0.8262,0.0,0.0,0.3042,1.0,0
-0.7584,0.0,3.2647,1.0863,1.0,0
0.0264,0.9007,85.5,-0.002,1.0,0
-0.0174,1.5296,0.0,-0.2298,1.0,1
0.0439,0.1332,42.1667,0.2429,1.0,1
0.1553,0.9899,18.7906,0.1035,1.0,1
0.0666,0.0794,29.9024,0.4314,1.0,0
0.1278,0.7455,11.1342,0.3962,1.0,0
-0.5486,9.3915,0.0,0.4841,1.0,1
0.0412,0.799,21.4928,0.1362,1.0,1
0.0539,0.2102,13.6364,0.0992,1.0,1
0.1341,0.0,14.5307,0.0582,1.0,1
0.1083,0.124,17.1761,0.1787,1.0,1
0.0804,0.1064,20.2713,0.0171,1.0,1
-0.2145,0.0,0.0,2.6910000000000003,1.0,0
0.1068,0.5466,9.2601,-0.0827,1.0,1
0.1536,0.9349,24.6749,-0.0059,1.0,1
0.1345,0.1308,25.0513,0.1259,1.0,1
0.0473,4.7017,128.7273,0.1676,1.0,1
0.1444,1.0494,12.4118,-0.0768,1.0,1
0.1126,0.6458,12.4884,0.0049,1.0,1
-0.1565,0.0,0.0,-0.2931,1.0,0
0.0817,0.7623,12.5507,0.0045,1.0,1
0.1034,0.1687,13.4685,0.1806,1.0,0
-0.6689,-5.1952,11.0377,0.2222,1.0,1
0.0142,1.9407,58.4018,-0.0467,1.0,1
0.1448,0.1681,12.273,0.1057,1.0,1
-0.3576,1.1774,0.0,-0.2499,1.0,1
0.1101,0.4991,17.2444,0.0397,1.0,1
-0.0729,0.0,0.0,0.7467,1.0,1
-1.9403,0.9772,0.0,-0.0164,1.0,0
0.0969999999999999,0.0083,15.4737,0.15,1.0,1
0.252,1.7343,22.1004,0.1602,1.0,1
-0.7609999999999999,0.5695,0.0,-0.2468,1.0,0
-0.1353,0.0,0.0,-0.0322,1.0,0
0.0884,0.0,13.4253,0.2234,1.0,1
0.103,0.2556,17.7471,0.1302,1.0,1
-0.3417,0.4711,0.0,0.4879,1.0,1
0.0039,0.2134,253.3333,-0.0586,1.0,0
0.1609,0.0,27.4948,0.0543,1.0,0
0.5644,0.0009,2.7484,0.0917,1.0,1
0.055,1.2208,21.8,0.3017,1.0,1
-0.1852,0.0,0.0,-0.0925,1.0,1
-0.6476,0.0083,0.0,-0.4838,1.0,1
0.1128,1.499,10.2979,0.126,1.0,1
-0.0523,0.1189,0.0,-0.0353,1.0,1
0.033,1.5308,29.3906,1.1401,1.0,1
0.0842,0.8163,11.4857,0.0485,1.0,1
0.62,0.0,2.3721,-0.5768,1.0,1
-0.1085,0.5328,0.0,0.1445,1.0,1
0.0528,0.6462,17.5814,0.2376,1.0,1
0.0964,0.6968,14.7384,0.4047,1.0,0
0.0935,3.1584,5.5884,0.0232,1.0,0
-0.2896,0.0,0.0,-0.2583,1.0,0
0.1643,2.4799,16.5961,-0.0356,1.0,0
0.1167,1.5409,8.1037,0.0357,1.0,1
-1.4172,0.0,0.0,-0.0352,1.0,1
-0.0891,0.7195,0.0,0.5215,1.0,0
0.0686,0.3903,39.3929,0.0762,1.0,1
0.1366,0.0,13.0,0.0581,1.0,0
-2.9131,0.7913,0.0,-0.2032,1.0,0
0.1256,0.1805,25.9048,1.0447,1.0,1
0.1113,4.1102,67.6,0.138,1.0,1
0.1326,0.7651,11.9144,0.1195,1.0,1
0.0931,0.179,10.0743,0.0446,1.0,1
0.0867,0.2478,15.0714,0.0652,1.0,1
-0.6547,2.7127,0.0,1.9589,1.0,0
0.0854,1.4566,10.2723,0.1776,1.0,1
-1.3198,3.2129,0.0,-0.243,1.0,1
0.1031,0.0305,17.5489,0.2307,1.0,1
-0.0671,0.0111,0.0,-0.1537,1.0,1
0.2422,0.0,11.0786,0.0029,1.0,0
0.14,0.0,13.8303,0.2427,1.0,0
0.0364,1.7039,27.0833,0.0334,1.0,1
0.0969,0.972,10.7431,0.1945,1.0,0
0.053,1.4372,11.7202,0.0411,1.0,1
0.1137,0.1714,11.299,0.1399,1.0,1
0.1367,0.0841,39.8453,0.0578,1.0,0
0.0859,0.0549,20.4118,0.3172,1.0,1
0.1147,0.2557,11.2452,0.0157,1.0,1
-0.2018,0.024,0.0,0.1195,1.0,1
0.1492,1.0749,10.9086,0.0197,1.0,1
0.2626,1.423,22.7778,0.2724,1.0,1
0.2493,1.9133,9.8315,0.2014,1.0,1
-0.8108,0.0015,0.0,-0.0379,1.0,0
-0.047,-6.0348,38.4589,-0.0087,1.0,1
0.1346,1.3119,12.7043,0.0761,1.0,1
-0.2639,0.0,0.0,0.0786,1.0,1
-0.0677,4.4517,0.0,0.8363,1.0,1
0.1394,0.0315,12.961,0.1342,1.0,1
0.0864,0.7046,12.9391,0.1169,1.0,1
0.0168,1.5723,35.0,-0.2018,1.0,1
-0.037,2.3075,0.0,-0.1202,1.0,0
0.2252,1.5089,7.4933,0.0999,1.0,1
-2.8693,0.0,0.0,0.4067,1.0,0
0.1189,0.0261,10.1749,0.1745,1.0,1
0.1952,0.0846,5.3071,-0.0195,1.0,1
0.4329,-0.0717,0.0,0.2934,1.0,1
-0.1247,0.3581,0.0,-0.0099,1.0,0
-0.3892,0.3435,0.0,0.0734,1.0,0
0.038,0.4914,20.1781,0.6117,1.0,1
-1.9947,0.0,0.0,0.4302,1.0,1
-0.0008,0.0023,0.0,-0.044,1.0,1
0.03,0.3502,13.6563,-0.0417,1.0,1
0.1128,0.434,23.5579,0.0905,1.0,1
-0.8028,0.3224,0.0,0.0633,1.0,0
-0.0219,0.7899,0.0,0.0649,1.0,1
-0.0901,0.4587,0.0,0.0276,1.0,0
-0.1719,0.971,0.0,0.2046,1.0,0
-0.7685,-1.9602,7.4972,-0.0584,1.0,1
0.1457,0.0,22.5704,0.1095,1.0,1
0.1106,0.1323,18.0155,0.1407,1.0,0
-1.236,1.0876,0.0,0.0,1.0,0
0.1952,1.1292,10.3279,0.198,1.0,1
0.1483,0.0696,9.1216,0.1571,1.0,1
0.1079,0.0539,16.608,-0.3898,1.0,0
0.1141,0.0,11.3165,0.1228,1.0,1
0.1263,0.0,24.5946,0.2996,1.0,1
-2.8515,0.7576,0.0,-0.0819999999999999,1.0,0
0.0547,1.456,14.7222,0.2815,1.0,1
-0.525,0.1702,0.0,-0.1348,1.0,1
2.1376,-0.7958,0.0,0.7268,1.0,0
-0.5163,0.5196,0.0,-0.1119999999999999,1.0,1
-0.0308,0.0,0.0,-0.0855,1.0,1
0.0283,0.0,31.3667,0.1924,1.0,0
-0.0079,1.4677,0.0,0.1699,1.0,0
-1.1698,0.0893,0.0,-0.2968,1.0,0
0.1125,0.7787,15.4825,0.2981,1.0,0
0.064,0.2197,12.5137,0.5876,1.0,1
0.0013,4.7507,0.0,0.155,1.0,1
-0.19,0.0,0.0,0.1568,1.0,0
-0.0321,2.3836,0.0,0.0904,1.0,1
0.0712,0.2377,8.5,0.19,1.0,0
0.0618,0.9147,8.1014,0.0757,1.0,1
-1.6324,0.0,0.0,-0.2514,1.0,0
0.0006,0.0,0.0,-0.0697,1.0,0
0.3431,1.1221,2.7129,0.2307,1.0,1
0.0371,0.7577,26.6279,0.1196,1.0,1
0.1199,3.0948,8.4771,0.2975,1.0,1
-1.5625,1.6572,0.0,0.1681,1.0,0
0.106,0.7477,30.8269,-0.0031,1.0,1
-0.2055,0.0723,0.0,0.0807,1.0,0
-0.0206,1.0936,0.0,-0.0787,1.0,1
0.1128,0.7567,10.9206,0.2716,1.0,1
0.3059,0.0691,14.7841,0.5896,1.0,0
0.1497,0.296,10.4224,0.1471,1.0,1
-0.0841,1.5572,0.0,-0.0743,1.0,1
-0.1037,0.5611,0.0,0.1789,1.0,0
0.2085,0.0,25.4737,0.0765,1.0,1
0.025,3.6672,27.3784,0.6285,1.0,1
0.1934,0.4069,6.1111,0.1131,1.0,1
0.034,0.4307,2.0388,-0.0356,1.0,0
0.1102,0.4279,7.098,0.3609,1.0,1
0.1229,1.098,12.0642,0.0598,1.0,1
0.0969,0.7733,11.0208,0.0528,1.0,1
0.0849,0.0,15.7026,0.0308,1.0,1
0.1015,0.2839,11.2731,0.0509,1.0,1
0.0622,0.2791,13.4823,-0.0141,1.0,0
0.0149,1.9058,76.5333,0.4604,1.0,1
0.1186,1.0509,10.332,0.0604,1.0,1
0.1152,3.3878,47.4673,0.0098,1.0,1
0.1365,0.4139,7.4184,0.1235,1.0,1
-0.0383,0.0833,0.0,0.0712,1.0,1
-0.0588,3.0239,0.0,0.2541,1.0,1
-0.4277,0.0,0.0,0.0242,1.0,0
-0.6733,0.0296,0.0,-0.1575,1.0,0
0.8979,-7.6235,0.0,0.3765,1.0,0
0.1019,0.179,15.4051,0.2882,1.0,1
0.1085,0.0,13.3813,0.1069,1.0,1
-1.8597,0.0,0.0,-0.5035,1.0,0
0.0727,0.5854,14.4752,0.1536,1.0,1
0.1625,0.0,40.08,0.0399,1.0,1
0.0992,0.0,24.0278,0.0421,1.0,1
0.0992,0.0258,13.0826,0.0222,1.0,1
-0.2086,0.1092,0.0,-0.0152,1.0,0
0.2098,1.3326,8.7857,0.4907,1.0,1
-0.3584,3.4262,0.0,0.2245,1.0,0
0.1013,0.409,13.9881,0.0622,1.0,1
0.0201,0.0279,55.3,0.3239,1.0,0
-0.1566,0.0,0.0,0.0074,1.0,0
0.1748,0.0,15.1984,0.0068,1.0,1
-0.7915,0.8859999999999999,0.0,0.089,1.0,0
0.0195,0.166,9.2381,0.0017,1.0,0
-1.5969,0.7265,0.0,0.212,1.0,1
-0.4902,0.0595,0.0,-0.0651,1.0,1
0.0199,0.0,60.1667,0.0431,1.0,0
-0.3153,0.0441,0.0,-0.2834,1.0,1
0.0231,1.4433,44.8182,0.1546,1.0,1
-0.1868,0.8161,0.0,-0.0677,1.0,0
0.0002,0.1611,0.0,-0.392,1.0,1
0.0432,0.0,25.7792,0.0096,1.0,0
0.2055,0.0,21.8773,0.2011,1.0,0
-0.5568,0.3431,0.0,-0.1458,1.0,1
0.0587,0.5172,16.4783,0.2109,1.0,1
0.1317,0.0,25.6893,0.0958,1.0,1
0.8767,-3.2444,0.0,-0.2512,1.0,1
0.006,0.0,105.5556,0.1587,1.0,0
0.0528,0.7465,35.8897,-0.0107,1.0,1
0.1231,0.1323,18.3617,0.1123,1.0,1
0.1278,0.0,17.5893,0.0458,1.0,0
-0.1429,0.3547,0.0,-0.4083,1.0,0
0.0315,0.645,19.3056,0.3623,1.0,1
0.0089,0.7453,95.3684,0.0269,1.0,1
0.0285,0.3682,14.25,-0.0043,1.0,0
0.1131,0.4518,13.0202,0.0609,1.0,1
-0.0135,0.2703,0.0,0.0495,1.0,1
0.0919,0.0,19.9015,0.4439,1.0,0
0.1022,0.465,11.7669,0.1073,1.0,1
0.0948,0.7108,13.7448,0.1517,1.0,1
-0.0713,1.6331,0.0,0.0162,1.0,1
0.1043,0.2246,23.9068,0.0807,1.0,0
0.1242,0.9561,10.7966,0.0705,1.0,1
-0.2552,0.614,0.0,0.1689,1.0,1
-0.0008,0.0,0.0,0.2517,1.0,0
0.2198,0.0332,7.0941,0.061,1.0,1
0.0756,0.9285,13.7164,0.0727,1.0,1
0.0405,0.3358,18.7544,-0.0162,1.0,1
0.1369999999999999,0.0,13.3701,0.1707,1.0,1
0.0601,0.0,36.137,0.2849,1.0,0
0.1503,0.0,41.4576,0.3188,1.0,0
0.175,0.0,12.5,0.0025,1.0,0
-0.5628,0.0,0.0,0.067,1.0,1
0.669,0.9036,1.8278,-0.0046,1.0,1
0.2625,0.2466,15.439,0.0186,1.0,1
-0.0398,0.5770000000000001,0.0,0.1251,1.0,0
-0.1599,0.6727,0.0,0.1689,1.0,0
0.0174,0.0,180.5,0.1918,1.0,0
0.0363,0.0,37.0833,0.4403,1.0,0
0.0966,0.8701,9.8878,0.4247,1.0,1
0.0815,0.115,19.5641,0.1016,1.0,1
0.0659,1.3198,19.6018,0.2302,1.0,1
-1.5941,0.3732,0.0,0.8774,1.0,0
0.074,0.0,13.2237,0.086,1.0,0
-0.0374,0.5515,0.0,0.0969,1.0,1
0.0707,0.0834,2.4211,-0.1676,1.0,0
0.0264,0.0,0.0,0.0417,1.0,1
-1.2572,0.0,0.0,-0.242,1.0,0
0.0976,0.2781,2.5962,0.0282,1.0,1
0.0546,0.2719,8.3871,-0.0772,1.0,1
0.1344,0.0,11.1538,0.1914,1.0,0
0.1137,0.3961,21.0,-0.0281,1.0,0
0.1793,1.891,7.0229,0.1735,1.0,1
-0.0379,0.054,0.0,0.6677,1.0,0
-0.1925,0.3041,0.0,0.0648,1.0,1
-0.4739,2.0606,0.0,-0.0699,1.0,0
0.3035,0.248,10.8571,-0.4202,1.0,1
0.088,0.3425,6.5,0.0568,1.0,0
0.3779,1.8773,0.6862,2.9597,1.0,0
0.0876,0.2528,20.1333,0.2249,1.0,1
0.1472,0.527,7.82,0.6741,1.0,1
-0.0578,0.5641,0.0,-0.1498,1.0,1
-0.6842,0.0,0.0,0.6182,1.0,0
-0.3,3.5083,0.0,0.1399,1.0,1
0.0221,0.0,38.1667,0.1202,1.0,1
0.1277,1.4985,8.5066,0.0712,1.0,1
-0.0667,0.9861,0.0,0.1549,1.0,0
0.5827,5.2170000000000005,4.571000000000001,0.3209,1.0,1
-1.5497,8.6346,0.0,0.3544,1.0,0
-0.3146,0.4566,0.0,-0.1006,1.0,1
0.0757,0.3145,9.1445,0.0524,1.0,0
0.0481,0.1003,37.1774,0.0881,1.0,0
0.033,0.1508,27.0476,0.0094,1.0,0
0.8571,0.0,20.1125,0.9415,1.0,1
-0.5014,1.8692,0.0,-0.0212,1.0,0
-0.2689999999999999,0.0,0.0,0.2529,1.0,0
0.0813,0.3349,18.0925,0.0489,1.0,1
-0.1774,0.1263,0.0,0.0561,1.0,0
-0.1879,0.3697,0.0,0.0744,1.0,1
-0.7534,0.6037,0.0,0.0433,1.0,1
0.1817,0.5582,4.5591,0.154,1.0,1
-0.0597,0.0203,0.0,0.1027,1.0,0
1.6015,-1.795,0.0,-0.126,1.0,0
-0.8736,0.5636,0.0,-0.0196,1.0,0
-1.6789,0.0,0.0,0.0932,1.0,0
-0.1561,0.0,0.0,0.08,1.0,0
0.0444,1.9406,15.5397,0.0759,1.0,1
-0.0138,0.1243,0.0,1.5203,1.0,1
0.1304,0.8388,27.0812,0.0558,1.0,1
3.1586,2.2563,0.1577,0.5002,1.0,1
-0.0051,0.2791,0.0,0.1332,1.0,1
